Project,Course Code,Course Title,Course UniqueID,QuestionKey,Enrollments,Respondents,ResponseRate,Mean,Std,Value,OptionRespondents,OptionResponseRate,Comments,BenchmarkLabel1,BenchmarkMean1,BenchmarkStd1
Spring 2025 Core -4 16 Week 4/21-5/4,PWL.202520.VIP.47921.023.28751,Senior Design Part In VIP I,wl.202520.VIP.47921.023.28751,737245-0,9,7,77.77777863,4.428571224,0.786795795,3,1,14.28571415,,Professors in Department,3.958070127,1.028382963
Spring 2025 Core -4 16 Week 4/21-5/4,PWL.202520.VIP.47921.023.28751,Senior Design Part In VIP I,wl.202520.VIP.47921.023.28751,737245-0,9,7,77.77777863,4.428571224,0.786795795,4,2,28.5714283,,Professors in Department,3.958070127,1.028382963
Spring 2025 Core -4 16 Week 4/21-5/4,PWL.202520.VIP.47921.023.28751,Senior Design Part In VIP I,wl.202520.VIP.47921.023.28751,737245-0,9,7,77.77777863,4.428571224,0.786795795,5,4,57.1428566,,Professors in Department,3.958070127,1.028382963
Spring 2026 Core -4 16 Week 4/20-5/3,CEC.202620.ECE.50874.EPE.40360,Advanced Software Engineering,wl.202620.ECE.50874.EPE.40360,737245-0,25,8,32,3.375,1.685018063,1,2,25,,Professors in Department,3.958070127,1.028382963
Spring 2026 Core -4 16 Week 4/20-5/3,CEC.202620.ECE.50874.EPE.40360,Advanced Software Engineering,wl.202620.ECE.50874.EPE.40360,737245-0,25,8,32,3.375,1.685018063,3,2,25,,Professors in Department,3.958070127,1.028382963
Spring 2026 Core -4 16 Week 4/20-5/3,CEC.202620.ECE.50874.EPE.40360,Advanced Software Engineering,wl.202620.ECE.50874.EPE.40360,737245-0,25,8,32,3.375,1.685018063,4,1,12.5,,Professors in Department,3.958070127,1.028382963
Spring 2026 Core -4 16 Week 4/20-5/3,CEC.202620.ECE.50874.EPE.40360,Advanced Software Engineering,wl.202620.ECE.50874.EPE.40360,737245-0,25,8,32,3.375,1.685018063,5,3,37.5,,Professors in Department,3.958070127,1.028382963
Spring 2026 Core -4 16 Week 4/20-5/3,PWL.202620.ECE.50874.001.36075,Advanced Software Engineering,wl.202620.ECE.50874.001.36075,737245-0,24,10,41.66666794,4.900000095,0.316227764,4,1,10,,Professors in Department,3.958070127,1.028382963
Spring 2026 Core -4 16 Week 4/20-5/3,PWL.202620.ECE.50874.001.36075,Advanced Software Engineering,wl.202620.ECE.50874.001.36075,737245-0,24,10,41.66666794,4.900000095,0.316227764,5,9,90,,Professors in Department,3.958070127,1.028382963
Spring 2026 Core -4 16 Week 4/20-5/3,PWL.202620.ECE.50874.002.36076,Advanced Software Engineering,wl.202620.ECE.50874.002.36076,737245-0,5,2,40,5,0,5,2,100,,Professors in Department,3.958070127,1.028382963
Spring 2026 Core -4 16 Week 4/20-5/3,PWL.202620.VIP.27920.028.22031,Soph Part In VIP,wl.202620.VIP.27920.028.22031,737245-0,21,17,80.95237732,4.705882549,0.46966821,4,5,29.41176414,,Professors in Department,3.958070127,1.028382963
Spring 2026 Core -4 16 Week 4/20-5/3,PWL.202620.VIP.27920.028.22031,Soph Part In VIP,wl.202620.VIP.27920.028.22031,737245-0,21,17,80.95237732,4.705882549,0.46966821,5,12,70.58823395,,Professors in Department,3.958070127,1.028382963
Fall 2023 16 Week 11/27-12/10,wl.202410.ECE.69900.088.50065,Research PhD Thesis,wl.202410.ECE.69900.088.50065,737246-0,4,1,25,5,0,5,1,100,,Professors in Department,4.029936831,0.979893574
Fall 2023 Core -4 16 Week 11/27-12/10,wl.202410.ECE.46100.001.18613,Software Engineering,wl.202410.ECE.46100.001.18613,737246-0,72,26,36.11111069,4.5,0.583095193,3,1,3.846153736,,Professors in Department,4.029936831,0.979893574
Fall 2023 Core -4 16 Week 11/27-12/10,wl.202410.ECE.46100.001.18613,Software Engineering,wl.202410.ECE.46100.001.18613,737246-0,72,26,36.11111069,4.5,0.583095193,4,11,42.30769348,,Professors in Department,4.029936831,0.979893574
Fall 2023 Core -4 16 Week 11/27-12/10,wl.202410.ECE.46100.001.18613,Software Engineering,wl.202410.ECE.46100.001.18613,737246-0,72,26,36.11111069,4.5,0.583095193,5,14,53.84615326,,Professors in Department,4.029936831,0.979893574
Fall 2023 Core -4 16 Week 11/27-12/10,wl.202410.VIP.17920.023.11485,First Year Part In VIP,wl.202410.VIP.17920.023.11485,737246-0,1,1,100,5,0,5,1,100,,Professors in Department,4.029936831,0.979893574
Fall 2023 Core -4 16 Week 11/27-12/10,wl.202410.VIP.27920.023.11487,Soph Part In VIP,wl.202410.VIP.27920.023.11487,737246-0,7,5,71.42857361,4.800000191,0.44721359,4,1,20,,Professors in Department,4.029936831,0.979893574
Fall 2023 Core -4 16 Week 11/27-12/10,wl.202410.VIP.27920.023.11487,Soph Part In VIP,wl.202410.VIP.27920.023.11487,737246-0,7,5,71.42857361,4.800000191,0.44721359,5,4,80,,Professors in Department,4.029936831,0.979893574
Fall 2023 Core -4 16 Week 11/27-12/10,wl.202410.VIP.37920.023.11525,Junior Part In VIP,wl.202410.VIP.37920.023.11525,737246-0,3,3,100,4.666666508,0.577350259,4,1,33.33333206,,Professors in Department,4.029936831,0.979893574
Fall 2023 Core -4 16 Week 11/27-12/10,wl.202410.VIP.37920.023.11525,Junior Part In VIP,wl.202410.VIP.37920.023.11525,737246-0,3,3,100,4.666666508,0.577350259,5,2,66.66666412,,Professors in Department,4.029936831,0.979893574
Fall 2023 Core -4 16 Week 11/27-12/10,wl.202410.VIP.47920.023.10351,Senior Part In VIP,wl.202410.VIP.47920.023.10351,737246-0,1,1,100,5,0,5,1,100,,Professors in Department,4.029936831,0.979893574
Fall 2023 Core -4 16 Week 11/27-12/10,wl.202410.VIP.47921.023.11526,Senior Design Part In VIP I,wl.202410.VIP.47921.023.11526,737246-0,3,3,100,5,0,5,3,100,,Professors in Department,4.029936831,0.979893574
Fall 2023 Core -4 16 Week 11/27-12/10,wl.202410.VIP.47922.023.11512,Senior Design Part In VIP II,wl.202410.VIP.47922.023.11512,737246-0,1,1,100,5,0,5,1,100,,Professors in Department,4.029936831,0.979893574
Fall 2024 16 Week 11/25-12/8 (1),PWL.202510.ECE.46100.001.18613,Software Engineering,wl.202510.ECE.46100.001.18613,737246-0,130,55,42.30769348,4.29090929,0.87501806,2,4,7.272727489,,Professors in Department,4.029936831,0.979893574
Fall 2024 16 Week 11/25-12/8 (1),PWL.202510.ECE.46100.001.18613,Software Engineering,wl.202510.ECE.46100.001.18613,737246-0,130,55,42.30769348,4.29090929,0.87501806,3,3,5.454545498,,Professors in Department,4.029936831,0.979893574
Fall 2024 16 Week 11/25-12/8 (1),PWL.202510.ECE.46100.001.18613,Software Engineering,wl.202510.ECE.46100.001.18613,737246-0,130,55,42.30769348,4.29090929,0.87501806,4,21,38.18181992,,Professors in Department,4.029936831,0.979893574
Fall 2024 16 Week 11/25-12/8 (1),PWL.202510.ECE.46100.001.18613,Software Engineering,wl.202510.ECE.46100.001.18613,737246-0,130,55,42.30769348,4.29090929,0.87501806,5,27,49.09090805,,Professors in Department,4.029936831,0.979893574
Fall 2024 Core -4 16 Week 11/25-12/8,PWL.202510.VIP.47920.023.10351,Senior Part In VIP,wl.202510.VIP.47920.023.10351,737246-0,18,17,94.44444275,4.588235378,0.61834693,3,1,5.882352829,,Professors in Department,4.029936831,0.979893574
Fall 2024 Core -4 16 Week 11/25-12/8,PWL.202510.VIP.47920.023.10351,Senior Part In VIP,wl.202510.VIP.47920.023.10351,737246-0,18,17,94.44444275,4.588235378,0.61834693,4,5,29.41176414,,Professors in Department,4.029936831,0.979893574
Fall 2024 Core -4 16 Week 11/25-12/8,PWL.202510.VIP.47920.023.10351,Senior Part In VIP,wl.202510.VIP.47920.023.10351,737246-0,18,17,94.44444275,4.588235378,0.61834693,5,11,64.70587921,,Professors in Department,4.029936831,0.979893574
Fall 2025 Core -4 16 Week 12/1-12/14 (1),PWL.202610.ECE.30861.001.28647,Software Engineering,wl.202610.ECE.30861.001.28647,737246-0,121,43,35.53718948,4.23255825,0.971920252,1,1,2.325581312,,Professors in Department,4.029936831,0.979893574
Fall 2025 Core -4 16 Week 12/1-12/14 (1),PWL.202610.ECE.30861.001.28647,Software Engineering,wl.202610.ECE.30861.001.28647,737246-0,121,43,35.53718948,4.23255825,0.971920252,2,2,4.651162624,,Professors in Department,4.029936831,0.979893574
Fall 2025 Core -4 16 Week 12/1-12/14 (1),PWL.202610.ECE.30861.001.28647,Software Engineering,wl.202610.ECE.30861.001.28647,737246-0,121,43,35.53718948,4.23255825,0.971920252,3,4,9.302325249,,Professors in Department,4.029936831,0.979893574
Fall 2025 Core -4 16 Week 12/1-12/14 (1),PWL.202610.ECE.30861.001.28647,Software Engineering,wl.202610.ECE.30861.001.28647,737246-0,121,43,35.53718948,4.23255825,0.971920252,4,15,34.8837204,,Professors in Department,4.029936831,0.979893574
Fall 2025 Core -4 16 Week 12/1-12/14 (1),PWL.202610.ECE.30861.001.28647,Software Engineering,wl.202610.ECE.30861.001.28647,737246-0,121,43,35.53718948,4.23255825,0.971920252,5,21,48.83720779,,Professors in Department,4.029936831,0.979893574
Fall 2025 Core -4 16 Week 12/1-12/14 (1),PWL.202610.VIP.17911.028.13564,First Year Part In VIP I,wl.202610.VIP.17911.028.13564,737246-0,2,2,100,5,0,5,2,100,,Professors in Department,4.029936831,0.979893574
Fall 2025 Core -4 16 Week 12/1-12/14 (1),PWL.202610.VIP.47920.028.10446,Senior Part In VIP,wl.202610.VIP.47920.028.10446,737246-0,14,13,92.85713959,5,0,5,13,100,,Professors in Department,4.029936831,0.979893574
Spring 2023 Core 10 16 Week 4/17-4/30 Co-admin,wl.202320.ECE.46100.001.19730,Software Engineering,wl.202320.ECE.46100.001.19730,737246-0,143,70,48.9510498,4.08571434,1.163986921,1,4,5.714285851,,Professors in Department,4.029936831,0.979893574
Spring 2023 Core 10 16 Week 4/17-4/30 Co-admin,wl.202320.ECE.46100.001.19730,Software Engineering,wl.202320.ECE.46100.001.19730,737246-0,143,70,48.9510498,4.08571434,1.163986921,2,5,7.142857075,,Professors in Department,4.029936831,0.979893574
Spring 2023 Core 10 16 Week 4/17-4/30 Co-admin,wl.202320.ECE.46100.001.19730,Software Engineering,wl.202320.ECE.46100.001.19730,737246-0,143,70,48.9510498,4.08571434,1.163986921,3,5,7.142857075,,Professors in Department,4.029936831,0.979893574
Spring 2023 Core 10 16 Week 4/17-4/30 Co-admin,wl.202320.ECE.46100.001.19730,Software Engineering,wl.202320.ECE.46100.001.19730,737246-0,143,70,48.9510498,4.08571434,1.163986921,4,23,32.8571434,,Professors in Department,4.029936831,0.979893574
Spring 2023 Core 10 16 Week 4/17-4/30 Co-admin,wl.202320.ECE.46100.001.19730,Software Engineering,wl.202320.ECE.46100.001.19730,737246-0,143,70,48.9510498,4.08571434,1.163986921,5,33,47.1428566,,Professors in Department,4.029936831,0.979893574
Spring 2023 Core -4 16 Week 4/17-4/30,wl.202320.VIP.17920.023.22402,First Year Part In VIP,wl.202320.VIP.17920.023.22402,737246-0,15,12,80,4.416666508,0.514928639,4,7,58.33333206,,Professors in Department,4.029936831,0.979893574
Spring 2023 Core -4 16 Week 4/17-4/30,wl.202320.VIP.17920.023.22402,First Year Part In VIP,wl.202320.VIP.17920.023.22402,737246-0,15,12,80,4.416666508,0.514928639,5,5,41.66666794,,Professors in Department,4.029936831,0.979893574
Spring 2024 16 Week 4/15-4/28 (1),wl.202420.ECE.69900.032.61441,Research PhD Thesis,wl.202420.ECE.69900.032.61441,737246-0,4,1,25,5,0,5,1,100,,Professors in Department,4.029936831,0.979893574
Spring 2024 Core -4 16 Week 4/15-4/28,wl.202420.ECE.59500.043.22205,Advanced Software Engineering,wl.202420.ECE.59500.043.22205,737246-0,27,15,55.55555725,4.866666794,0.351865768,4,2,13.33333302,,Professors in Department,4.029936831,0.979893574
Spring 2024 Core -4 16 Week 4/15-4/28,wl.202420.ECE.59500.043.22205,Advanced Software Engineering,wl.202420.ECE.59500.043.22205,737246-0,27,15,55.55555725,4.866666794,0.351865768,5,13,86.66666412,,Professors in Department,4.029936831,0.979893574
Spring 2024 Core -4 16 Week 4/15-4/28,wl.202420.VIP.17920.023.22402,First Year Part In VIP,wl.202420.VIP.17920.023.22402,737246-0,14,13,92.85713959,4.461538315,0.660225272,3,1,7.692307472,,Professors in Department,4.029936831,0.979893574
Spring 2024 Core -4 16 Week 4/15-4/28,wl.202420.VIP.17920.023.22402,First Year Part In VIP,wl.202420.VIP.17920.023.22402,737246-0,14,13,92.85713959,4.461538315,0.660225272,4,5,38.46154022,,Professors in Department,4.029936831,0.979893574
Spring 2024 Core -4 16 Week 4/15-4/28,wl.202420.VIP.17920.023.22402,First Year Part In VIP,wl.202420.VIP.17920.023.22402,737246-0,14,13,92.85713959,4.461538315,0.660225272,5,7,53.84615326,,Professors in Department,4.029936831,0.979893574
Spring 2025 Core -4 16 Week 4/21-5/4,PWL.202520.VIP.17910.023.29155,First-Year Part In VIP Lim,wl.202520.VIP.17910.023.29155,737246-0,3,2,66.66666412,4.5,0.707106769,4,1,50,,Professors in Department,4.029936831,0.979893574
Spring 2025 Core -4 16 Week 4/21-5/4,PWL.202520.VIP.17910.023.29155,First-Year Part In VIP Lim,wl.202520.VIP.17910.023.29155,737246-0,3,2,66.66666412,4.5,0.707106769,5,1,50,,Professors in Department,4.029936831,0.979893574
Spring 2025 Core -4 16 Week 4/21-5/4,PWL.202520.VIP.27920.023.22404,Soph Part In VIP,wl.202520.VIP.27920.023.22404,737246-0,14,8,57.1428566,4.5,0.534522474,4,4,50,,Professors in Department,4.029936831,0.979893574
Spring 2025 Core -4 16 Week 4/21-5/4,PWL.202520.VIP.27920.023.22404,Soph Part In VIP,wl.202520.VIP.27920.023.22404,737246-0,14,8,57.1428566,4.5,0.534522474,5,4,50,,Professors in Department,4.029936831,0.979893574
Spring 2025 Core -4 16 Week 4/21-5/4,PWL.202520.VIP.47921.023.28751,Senior Design Part In VIP I,wl.202520.VIP.47921.023.28751,737246-0,9,7,77.77777863,4.428571224,0.534522474,4,4,57.1428566,,Professors in Department,4.029936831,0.979893574
Spring 2025 Core -4 16 Week 4/21-5/4,PWL.202520.VIP.47921.023.28751,Senior Design Part In VIP I,wl.202520.VIP.47921.023.28751,737246-0,9,7,77.77777863,4.428571224,0.534522474,5,3,42.8571434,,Professors in Department,4.029936831,0.979893574
Spring 2026 Core -4 16 Week 4/20-5/3,CEC.202620.ECE.50874.EPE.40360,Advanced Software Engineering,wl.202620.ECE.50874.EPE.40360,737246-0,25,8,32,3.75,1.581138849,1,1,12.5,,Professors in Department,4.029936831,0.979893574
Spring 2026 Core -4 16 Week 4/20-5/3,CEC.202620.ECE.50874.EPE.40360,Advanced Software Engineering,wl.202620.ECE.50874.EPE.40360,737246-0,25,8,32,3.75,1.581138849,2,1,12.5,,Professors in Department,4.029936831,0.979893574
Spring 2026 Core -4 16 Week 4/20-5/3,CEC.202620.ECE.50874.EPE.40360,Advanced Software Engineering,wl.202620.ECE.50874.EPE.40360,737246-0,25,8,32,3.75,1.581138849,3,1,12.5,,Professors in Department,4.029936831,0.979893574
Spring 2026 Core -4 16 Week 4/20-5/3,CEC.202620.ECE.50874.EPE.40360,Advanced Software Engineering,wl.202620.ECE.50874.EPE.40360,737246-0,25,8,32,3.75,1.581138849,4,1,12.5,,Professors in Department,4.029936831,0.979893574
Spring 2026 Core -4 16 Week 4/20-5/3,CEC.202620.ECE.50874.EPE.40360,Advanced Software Engineering,wl.202620.ECE.50874.EPE.40360,737246-0,25,8,32,3.75,1.581138849,5,4,50,,Professors in Department,4.029936831,0.979893574
Spring 2026 Core -4 16 Week 4/20-5/3,PWL.202620.ECE.50874.001.36075,Advanced Software Engineering,wl.202620.ECE.50874.001.36075,737246-0,24,10,41.66666794,4.900000095,0.316227764,4,1,10,,Professors in Department,4.029936831,0.979893574
Spring 2026 Core -4 16 Week 4/20-5/3,PWL.202620.ECE.50874.001.36075,Advanced Software Engineering,wl.202620.ECE.50874.001.36075,737246-0,24,10,41.66666794,4.900000095,0.316227764,5,9,90,,Professors in Department,4.029936831,0.979893574
Spring 2026 Core -4 16 Week 4/20-5/3,PWL.202620.ECE.50874.002.36076,Advanced Software Engineering,wl.202620.ECE.50874.002.36076,737246-0,5,2,40,5,0,5,2,100,,Professors in Department,4.029936831,0.979893574
Spring 2026 Core -4 16 Week 4/20-5/3,PWL.202620.VIP.27920.028.22031,Soph Part In VIP,wl.202620.VIP.27920.028.22031,737246-0,21,17,80.95237732,4.705882549,0.46966821,4,5,29.41176414,,Professors in Department,4.029936831,0.979893574
Spring 2026 Core -4 16 Week 4/20-5/3,PWL.202620.VIP.27920.028.22031,Soph Part In VIP,wl.202620.VIP.27920.028.22031,737246-0,21,17,80.95237732,4.705882549,0.46966821,5,12,70.58823395,,Professors in Department,4.029936831,0.979893574
Fall 2023 16 Week 11/27-12/10,wl.202410.ECE.69900.088.50065,Research PhD Thesis,wl.202410.ECE.69900.088.50065,737247-0,4,1,25,5,0,5,1,100,,Professors in Department,4.086972443,0.963791277
Fall 2023 Core -4 16 Week 11/27-12/10,wl.202410.ECE.46100.001.18613,Software Engineering,wl.202410.ECE.46100.001.18613,737247-0,72,26,36.11111069,4.538461685,0.581774473,3,1,3.846153736,,Professors in Department,4.086972443,0.963791277
Fall 2023 Core -4 16 Week 11/27-12/10,wl.202410.ECE.46100.001.18613,Software Engineering,wl.202410.ECE.46100.001.18613,737247-0,72,26,36.11111069,4.538461685,0.581774473,4,10,38.46154022,,Professors in Department,4.086972443,0.963791277
Fall 2023 Core -4 16 Week 11/27-12/10,wl.202410.ECE.46100.001.18613,Software Engineering,wl.202410.ECE.46100.001.18613,737247-0,72,26,36.11111069,4.538461685,0.581774473,5,15,57.69230652,,Professors in Department,4.086972443,0.963791277
Fall 2023 Core -4 16 Week 11/27-12/10,wl.202410.VIP.17920.023.11485,First Year Part In VIP,wl.202410.VIP.17920.023.11485,737247-0,1,1,100,5,0,5,1,100,,Professors in Department,4.086972443,0.963791277
Fall 2023 Core -4 16 Week 11/27-12/10,wl.202410.VIP.27920.023.11487,Soph Part In VIP,wl.202410.VIP.27920.023.11487,737247-0,7,5,71.42857361,4.800000191,0.44721359,4,1,20,,Professors in Department,4.086972443,0.963791277
Fall 2023 Core -4 16 Week 11/27-12/10,wl.202410.VIP.27920.023.11487,Soph Part In VIP,wl.202410.VIP.27920.023.11487,737247-0,7,5,71.42857361,4.800000191,0.44721359,5,4,80,,Professors in Department,4.086972443,0.963791277
Fall 2023 Core -4 16 Week 11/27-12/10,wl.202410.VIP.37920.023.11525,Junior Part In VIP,wl.202410.VIP.37920.023.11525,737247-0,3,3,100,5,0,5,3,100,,Professors in Department,4.086972443,0.963791277
Fall 2023 Core -4 16 Week 11/27-12/10,wl.202410.VIP.47920.023.10351,Senior Part In VIP,wl.202410.VIP.47920.023.10351,737247-0,1,1,100,5,0,5,1,100,,Professors in Department,4.086972443,0.963791277
Fall 2023 Core -4 16 Week 11/27-12/10,wl.202410.VIP.47921.023.11526,Senior Design Part In VIP I,wl.202410.VIP.47921.023.11526,737247-0,3,3,100,4.666666508,0.577350259,4,1,33.33333206,,Professors in Department,4.086972443,0.963791277
Fall 2023 Core -4 16 Week 11/27-12/10,wl.202410.VIP.47921.023.11526,Senior Design Part In VIP I,wl.202410.VIP.47921.023.11526,737247-0,3,3,100,4.666666508,0.577350259,5,2,66.66666412,,Professors in Department,4.086972443,0.963791277
Fall 2023 Core -4 16 Week 11/27-12/10,wl.202410.VIP.47922.023.11512,Senior Design Part In VIP II,wl.202410.VIP.47922.023.11512,737247-0,1,1,100,5,0,5,1,100,,Professors in Department,4.086972443,0.963791277
Fall 2024 16 Week 11/25-12/8 (1),PWL.202510.ECE.46100.001.18613,Software Engineering,wl.202510.ECE.46100.001.18613,737247-0,130,55,42.30769348,4.327272892,0.771111429,2,2,3.636363745,,Professors in Department,4.086972443,0.963791277
Fall 2024 16 Week 11/25-12/8 (1),PWL.202510.ECE.46100.001.18613,Software Engineering,wl.202510.ECE.46100.001.18613,737247-0,130,55,42.30769348,4.327272892,0.771111429,3,4,7.272727489,,Professors in Department,4.086972443,0.963791277
Fall 2024 16 Week 11/25-12/8 (1),PWL.202510.ECE.46100.001.18613,Software Engineering,wl.202510.ECE.46100.001.18613,737247-0,130,55,42.30769348,4.327272892,0.771111429,4,23,41.81818008,,Professors in Department,4.086972443,0.963791277
Fall 2024 16 Week 11/25-12/8 (1),PWL.202510.ECE.46100.001.18613,Software Engineering,wl.202510.ECE.46100.001.18613,737247-0,130,55,42.30769348,4.327272892,0.771111429,5,26,47.27272797,,Professors in Department,4.086972443,0.963791277
Fall 2024 Core -4 16 Week 11/25-12/8,PWL.202510.VIP.47920.023.10351,Senior Part In VIP,wl.202510.VIP.47920.023.10351,737247-0,18,17,94.44444275,4.764705658,0.437237322,4,4,23.52941132,,Professors in Department,4.086972443,0.963791277
Fall 2024 Core -4 16 Week 11/25-12/8,PWL.202510.VIP.47920.023.10351,Senior Part In VIP,wl.202510.VIP.47920.023.10351,737247-0,18,17,94.44444275,4.764705658,0.437237322,5,13,76.47058868,,Professors in Department,4.086972443,0.963791277
Fall 2025 Core -4 16 Week 12/1-12/14 (1),PWL.202610.ECE.30861.001.28647,Software Engineering,wl.202610.ECE.30861.001.28647,737247-0,121,43,35.53718948,4.302325726,0.988863766,1,1,2.325581312,,Professors in Department,4.086972443,0.963791277
Fall 2025 Core -4 16 Week 12/1-12/14 (1),PWL.202610.ECE.30861.001.28647,Software Engineering,wl.202610.ECE.30861.001.28647,737247-0,121,43,35.53718948,4.302325726,0.988863766,2,2,4.651162624,,Professors in Department,4.086972443,0.963791277
